n1=3, m=4, n=12, N=2911
seed=7
theta_path=D:\研究生\研究生\Quantum Machine learning\code\Train\data\theta_demo.npy
theta_array:
[[5.49786103 0.99199549 3.79542808 2.26487638]
 [3.22549452 1.90032461 4.38469128 2.46030217]
 [1.13916194 3.50335699 5.41554688 1.98090663]]
comp	x	y
1	011010001011	000001111111
2	111111111111	011001000101
1	000010010000	110111110000
0	000000000000	100110101010
2	110110111111	101001101101
1	010010111001	011001111001
2	111011011111	111111111111
2	010011111010	001101000101
2	111111101101	100101010101
2	011011111111	010101011101
1	110110110000	111010111110
2	111111010110	001111110011
1	101100110100	000100010101
1	101011011010	100100100111
1	000100011110	110000000110
1	101001000101	000011010110
1	010011101000	001110001111
1	010011111010	001011001110
0	000000000000	101110111011
2	111101110111	001100100000
2	011111111110	010000100001
2	010111111110	001100010010
2	111111111111	110100111000
0	000000000000	101101000110
2	111101111110	001011101111
2	111111110111	100110111100
1	010000000100	011110000011
2	110001010111	111101111111
0	000000000000	010010001111
0	000000000000	000011011111
0	000000000000	100110001001
1	100100000000	011010111110
0	000000000000	000100011110
2	111100111111	101010110100
0	000000000000	111001111100
1	100000011011	101001000010
0	000000000000	110000100000
0	000000000000	000010001011
0	000000000000	011111101000
0	000000000000	101110111010
1	110101101000	001110111100
0	000000000000	111101100100
0	000000000000	111111111010
1	101000101000	001101010010
0	000000000000	011010001101
1	011101001001	000001000111
2	011011110111	010011111011
2	111111110101	000110110000
1	010000000001	000000111101
1	110110000010	011010000010
1	111001001111	110110101000
1	100101001000	010010010111
1	101100001011	111011011100
1	000110110011	101001010010
2	011001111111	111110000011
1	100001010101	110100010000
2	110111110111	001000110010
1	010001110011	100101010010
0	000000000000	111011100000
2	011111011111	010011000011
2	101101110110	011110101111
1	110111011101	100110011001
1	001001100110	001111010011
0	000000000000	011000101100
0	000000000000	111010011101
1	010001101100	111110101001
0	000000000000	011100110110
1	000011011111	011101100111
2	111011011011	110110100110
2	101111111111	100000110001
1	111100011000	101010100110
1	111101110010	111010100111
2	101111011111	000101011100
0	000000000000	011001010101
1	101000001101	000111100111
0	000000000000	011101011000
2	101111101010	100001101110
1	010100000000	101011110101
0	000000000000	000010100110
0	000000000000	001010011111
2	111111110011	110100101010
0	000000000000	101110000000
2	111111010111	000010000110
1	111100000000	001001101000
0	000000000000	110110011110
0	000000000000	011011101011
2	101101011111	010111101111
1	000010001000	101011001100
2	010111111111	010000100001
0	000000000000	101111100000
2	111111111111	011110100011
1	010001001110	101010000000
0	000000000000	111001000001
1	000001101001	011100010100
2	011110111111	011110010111
0	000000000000	101000100100
1	101010001010	111101100010
2	111111001010	110100100100
2	111101011011	101110001101
2	011111111111	011001001101
2	101001111101	101111001100
2	100011111111	110110100001
0	000000000000	011010010001
2	010110111111	011000000000
2	110101111111	111011000110
0	000000000000	111111000011
2	110111001111	101000011001
1	111000010001	000101010001
0	000000000000	000110010110
2	011011110011	010111011100
1	011010000011	010110110110
0	000000000000	011010000101
0	000000000000	010001010101
1	101010110110	001100000110
0	000000000000	100101100110
1	101010010100	110011010100
1	100110000000	100111100110
0	000000000000	110011110110
1	010001001010	000111001101
2	111111001011	001110011111
1	111000111001	111110100101
2	011111111011	001011000111
2	111111110111	000111011111
0	000000000000	001001100001
2	111110101111	010101011101
0	000000000000	111101110111
0	000000000000	000110101100
2	011101001110	010110011000
0	000000000000	101011100011
2	111111111111	110110101100
0	000000000000	001011010110
0	000000000000	010000100100
0	000000000000	000111111000
2	101111111011	101000111111
2	111011111110	001101111101
2	011100101110	010110111101
0	000000000000	100111011100
2	011111111111	010110111001
1	100000000000	101101111011
0	000000000000	010011101000
1	111000011011	000110111101
2	110111111110	001101111101
0	000000000000	111010100001
1	101100001100	101111000001
0	000000000000	001100100111
2	111111110111	111010001110
2	110111111111	001111110001
2	011011110100	010010110010
0	000000000000	111000101001
2	111001010110	101100100101
2	111111110111	111000010111
1	000100010010	011111111000
2	111111110111	011001110000
1	000000100000	011100111000
0	000000000000	110111000001
1	000011001010	011010000111
2	110110011111	000010010110
2	111001101100	100111011010
0	000000000000	000011100010
0	000000000000	100101101010
2	111011101111	110110110001
0	000000000000	111111011010
2	111111100111	000101111000
2	111111011011	101111011101
1	000101110000	001100101110
1	110011000001	111111110011
1	010011100001	111001100101
2	101110111111	010111110101
0	000000000000	001110111111
0	000000000000	100010101001
0	000000000000	010000111000
0	000000000000	011101110010
2	011010111111	001110111011
0	000000000000	100100000101
0	000000000000	000011110011
1	000000101000	001111100010
1	100000110101	001011110100
1	000010001000	100010001111
0	000000000000	001100000010
1	100100110100	101001111101
2	011110101110	001010111011
0	000000000000	010011011000
1	111000010110	011110111010
2	111111011110	100011101110
1	101001011100	000111101010
2	011011111011	110101110100
2	111101011011	011111100110
0	000000000000	011010100110
0	000000000000	001010000101
1	000110101111	010000010000
0	000000000000	001000011101
0	000000000000	000010000100
1	110001010111	100010100101
0	000000000000	000111101101
2	111011111111	100100010101
2	111011111111	110110111010
1	010100111011	111101100010
0	000000000000	011101100001
0	000000000000	100111010110
2	101011111111	100110000100
1	100000011001	100101011000
1	110010010001	100001100000
2	110111011111	110001011100
0	000000000000	010110000100
1	010000101100	010011111110
1	001010001010	000100111010
0	000000000000	110000110111
1	011100100101	001110011100
0	000000000000	001000010101
2	111011111111	111100100111
2	111100111110	011001001011
0	000000000000	100111111111
0	000000000000	101010111000
2	110010111110	101000010101
0	000000000000	010010101011
0	000000000000	001000011011
2	111111111101	100010000001
0	000000000000	111000001000
0	000000000000	101000110000
0	000000000000	001100001111
2	111111110100	111000110101
2	111101111011	110010110100
0	000000000000	110000101011
0	000000000000	000011110010
1	100000000010	010111011001
0	000000000000	111001010101
2	111111101111	100001111100
0	000000000000	000011011100
0	000000000000	101101110110
2	111110101001	111111011001
0	000000000000	101010111010
2	100011111011	110100001101
1	011110100110	011001000001
0	000000000000	101001100111
1	011000101001	000010000110
1	110000010110	000101011111
1	000011001001	000100000101
2	101100111111	011001011110
0	000000000000	110001010011
1	110100000011	101010111101
1	001001001001	010100010101
1	110000000001	100010011111
2	111111011111	100001010010
0	000000000000	101000011111
0	000000000000	111000110000
0	000000000000	010111101011
1	101000111010	001110011100
0	000000000000	011101111111
0	000000000000	100000001100
0	000000000000	100111001101
1	111000111000	011010101101
0	000000000000	110011101010
2	111110101111	110111000110
1	110010001001	001100110111
1	010000110001	111001111010
2	111111111111	101011001111
0	000000000000	101000001101
2	100111111101	001001011100
1	100000001111	011100110110
1	000000001110	000110011011
2	111111111010	110100010111
1	010111100100	011011000011
0	000000000000	011010100001
1	000101001000	100111101110
1	110100101001	111111011101
1	000011000100	101110010100
1	010100110101	011101101100
2	010110001101	010111001111
2	110111101110	110010011011
1	101000001000	000010111101
1	010001110001	010101111001
2	011111111001	001110001101
2	010111111011	011100001101
2	110000111101	000101110001
0	000000000000	111101001110
2	110111111111	100111101101
0	000000000000	010100111000
1	111011111110	111100011011
2	011110111101	001100111101
2	111010011011	000000100101
1	100111111100	110010001101
1	111011010010	110100010101
0	000000000000	011110000010
2	111011111111	001111010100
0	000000000000	011100100100
1	001010101001	001010000010
2	111101111111	011010011101
2	010101111110	001100000111
1	100100000101	010101011010
0	000000000000	101111100010
0	000000000000	111011101111
2	011111101111	000101100011
2	110111001111	001010011010
2	111110111111	101010000111
2	111111111101	010010101010
0	000000000000	110010010000
1	101000010101	110001110101
1	001100010111	001101111100
0	000000000000	110100011110
2	111111111111	101110000011
2	111111110000	001001110001
1	001000011010	000111010111
2	111011111111	000100110100
2	110111111111	111001110101
0	000000000000	100101100110
2	111111110100	110011111001
2	101000101111	100010001100
2	011110110101	000111000001
2	111111101110	110000111001
0	000000000000	101101111100
0	000000000000	001110001111
2	011100111111	100011100011
1	000010001100	101000001110
0	000000000000	001001100101
2	111110111100	111010011110
2	001111011111	010101010000
1	001100000010	101001110101
1	110001110011	011111001111
2	111111111011	011000101110
2	111111111111	011111100011
2	101110101011	111101111001
1	010101011110	000001011001
2	110111101101	111101110001
2	111101011101	101110011100
2	111101111010	010110000101
0	000000000000	011110000111
2	111111011101	001100101010
1	111101100001	101000001001
1	001001011000	110100110110
0	000000000000	011110110010
2	111111111110	100000011011
2	111001111111	000110000100
1	011100100101	100000011100
0	000000000000	100001101000
1	101010111001	101110101100
2	100101111101	101111110100
1	000100101000	001011110010
1	010010111000	000000111001
0	000000000000	000000010000
0	000000000000	101011111100
2	101011110110	101110000101
1	100001000000	001010001101
2	010010100111	001101010111
0	000000000000	100011011000
0	000000000000	110000110100
1	101000100100	100100110010
1	010100100001	101011110100
0	000000000000	011000000110
0	000000000000	101111010100
0	000000000000	010101000001
2	011111111111	010111101111
0	000000000000	001010010110
0	000000000000	101101011101
0	000000000000	000011111100
0	000000000000	111011000110
1	010100101111	101000110001
0	000000000000	000010000000
2	111111011100	011101001110
0	000000000000	001111100100
0	000000000000	111010000001
0	000000000000	001010111100
2	111111111111	000101101000
0	000000000000	111000111001
0	000000000000	110111001000
2	110100111111	101001011011
1	101010110100	111001110001
2	111111111111	111001111011
0	000000000000	010001100011
0	000000000000	111000000110
1	100100101010	001001010001
2	111011111101	101110010101
2	111111101011	001001110100
2	111111111111	001100001010
0	000000000000	001111101000
1	110010110001	111111100111
0	000000000000	101110001011
1	001011000100	010001000000
0	000000000000	000011100011
0	000000000000	110001001100
2	011101111100	001100010101
2	111110011110	000011110101
0	000000000000	000010111111
0	000000000000	001010010000
0	000000000000	010110100010
0	000000000000	011001111110
2	111111011111	100111011011
2	111111010111	110001101000
2	110110111101	101110100101
1	101001000110	101110010111
0	000000000000	100100000101
1	001011010101	100111111010
1	101001010000	100111001110
2	111111111110	000000001011
1	111100000001	100010101100
0	000000000000	001101010100
2	111111101111	111110111000
2	110110101011	101010111111
2	011111011011	010001111101
0	000000000000	110110110001
2	111111111111	110010111110
2	111111010110	111100111000
0	000000000000	101100011011
0	000000000000	111000010011
2	110101111111	101111110011
1	011011010000	000110010111
0	000000000000	011001110110
1	101000100011	101100110000
2	111111111001	000111101100
1	010001011000	000101001101
2	001110111111	011110100101
0	000000000000	010011110100
2	111110111111	110000110101
2	001001000111	000111110000
1	000111001101	011011001111
0	000000000000	000110001101
2	111101011111	010011010001
1	100000101101	111110110100
1	010101101000	101001010100
0	000000000000	101100011101
1	101001101010	100011110100
0	000000000000	010100111100
1	101001011101	100011000100
2	001101101111	101011011001
0	000000000000	101001101111
0	000000000000	010111100110
1	000000010011	010101111000
0	000000000000	101100110001
2	111111110111	000011110001
0	000000000000	111001111100
1	111010000001	000010111101
0	000000000000	111000001010
0	000000000000	100001010011
2	011101101110	001101101100
2	101011111011	001101111100
1	011100011010	111001111111
0	000000000000	000010001101
1	111101000111	001101001111
1	011010001110	010111011010
0	000000000000	000000010001
1	100100011000	001011100101
0	000000000000	010101001101
2	111111111110	100010110100
1	101011000000	110000001000
1	100011001011	100000100101
0	000000000000	000110111101
0	000000000000	010000101100
2	110110110101	001010011110
2	110011110111	100001010101
2	001111111011	100011001111
1	101010011110	001100100100
2	111110111111	001101101100
1	000110001011	011101000000
1	101011010101	100000110010
2	101111011111	001110010000
1	000101101011	101101011100
2	010111110111	001010110101
1	010010001100	001011100011
1	010110010010	000100011110
1	101010101010	000110110101
0	000000000000	001110111111
0	000000000000	001010001110
2	111111110100	001101000101
2	011011111111	001111001001
1	010010010000	011101000100
2	010111011011	001000100101
2	101111111111	001011000101
1	111011011110	010110110011
2	110111110111	001010011110
1	000101110011	001000001001
1	000010110110	101011001010
1	000111011001	011011101100
1	000000111100	000110100110
0	000000000000	001110000100
1	100100110010	001010011100
0	000000000000	010011011011
2	111110110111	101100100000
0	000000000000	001010110100
1	011101001001	011001000010
1	010111100001	011111111101
2	100101111010	101110000111
0	000000000000	001000100011
2	111111101111	101110110111
0	000000000000	010111011010
1	010101101100	010010111010
2	111111011110	111111101011
2	011011111111	011010001100
0	000000000000	111101111111
1	010001100101	010111000101
0	000000000000	101101000011
2	101111110011	000111100111
2	110011111111	100100111100
2	111111110111	001110100110
1	111111011000	101001110011
0	000000000000	100101111000
1	100111110110	101010100010
1	011100000010	001011010010
1	010010011100	100001110100
1	010000000101	000111110011
1	001110110000	100000110100
1	000000000101	011000001110
2	101001111110	001110010011
0	000000000000	001111010001
0	000000000000	101100001101
2	111111111110	001111101100
2	011101101011	110100111101
1	110001111000	010111101101
0	000000000000	101001011101
2	110101110111	101111011101
2	110111111111	001101001000
0	000000000000	011100001101
2	111110101111	010111010010
2	111011111001	000111101111
0	000000000000	001111100010
2	111011111110	001010100001
1	000100000010	001111111101
0	000000000000	011001100010
0	000000000000	001100010100
2	111111111110	010010110001
2	111111111111	011111000011
1	000000000100	101111000011
2	111110111110	101001001001
1	100010010011	010110111110
2	111011111111	001111001101
1	001001010101	011101000100
1	001101110111	010100000001
1	001100110000	000001010110
2	111111011111	100100101110
2	111111010010	000011001111
2	111111110111	110011010111
0	000000000000	100100011100
0	000000000000	111000000000
2	111111111111	000110101110
0	000000000000	000000000011
2	111111101111	111010110010
0	000000000000	001000100011
2	011111101111	101100011000
2	111101101110	110010111100
0	000000000000	110111011110
1	010010011010	010110011111
1	011000001000	111111111101
1	011111101110	111011100011
2	010111110010	001100110110
1	100100000011	111010101100
1	100100011101	001011000100
0	000000000000	010000000100
1	010100001000	110100001001
2	011111101101	010111010101
1	010001000110	100011111011
1	000111001000	101001000110
1	101110000011	111010000010
0	000000000000	010110111100
0	000000000000	000111110101
0	000000000000	001101110110
0	000000000000	111000111000
0	000000000000	000000011011
0	000000000000	000010011100
0	000000000000	110100011001
2	101111111101	111001110111
0	000000000000	011111000111
0	000000000000	000101101110
2	111111101111	010001111000
0	000000000000	010001010101
0	000000000000	011011101001
2	010111101101	111101011010
1	000110101010	011000101100
1	011010010001	001110110001
1	000000000111	000010110100
2	010110111111	011111001000
2	111111111111	010010101011
0	000000000000	000000010001
0	000000000000	101001001010
0	000000000000	011111000111
0	000000000000	000000110000
0	000000000000	010100111100
2	111011010110	010110111110
2	110111111111	100100101100
0	000000000000	000010110011
1	010000011010	110110001111
0	000000000000	110010100101
2	001011110111	100100100110
0	000000000000	010100000001
0	000000000000	011110100011
0	000000000000	110111010010
2	111101111111	011011000100
2	111111010111	000110010100
1	100100001001	111111111001
1	110011100011	011101011010
2	111011101111	010100111100
0	000000000000	001010010111
2	111111111011	001001010110
2	101111011111	101010001100
0	000000000000	010011011001
1	001000000011	100001100101
1	010011100001	000000101000
1	000110010010	100101010101
1	000110010000	011001111010
1	010100010001	111001000110
0	000000000000	110100111001
2	111001110101	110100111000
1	111001001111	010111110011
1	010001110101	011100101000
0	000000000000	101001001000
0	000000000000	110111101100
0	000000000000	101100100111
0	000000000000	010100000100
0	000000000000	011111101000
0	000000000000	001000011111
1	000000011100	111101101111
1	000010110100	011001100001
0	000000000000	010000101001
2	111111111010	000111111110
2	111010111111	111110001001
2	101001010111	100101110100
0	000000000000	010110000001
2	111111111111	000000000011
0	000000000000	111101100100
2	001110111011	000001000000
0	000000000000	101001000110
2	001111110001	101100101001
1	010110110010	011100011111
1	000101111101	001100110000
2	011111111101	000001110001
2	111100111111	110101110100
1	101000011011	101110111111
0	000000000000	000111011111
1	110101101100	100110000000
1	010010000001	010001010111
0	000000000000	111000110101
0	000000000000	110011111100
1	000110001110	110010011100
0	000000000000	011011011101
2	100111101111	101001010001
0	000000000000	100101110100
2	110111111111	101011001011
1	000111001111	100101100101
2	101001011011	101111001111
0	000000000000	011000000101
2	111110101101	111001110111
1	011010010001	100100101111
1	010001000010	110001001011
2	010111001011	000100101111
2	111111111111	101010101001
1	000010100001	010100101001
0	000000000000	001101101011
0	000000000000	010101010110
1	000110010100	010011110010
1	000011010100	011101100111
0	000000000000	111000111010
1	100010111101	110101101100
1	000000100000	011010001011
0	000000000000	010001100000
1	001001101000	001001001111
0	000000000000	010101100111
2	011111111111	011100000000
1	011000100100	011001000101
2	011111111111	000100011101
2	110011010100	010101111001
0	000000000000	000111000001
2	110111101111	111001011111
1	110100101101	111001010100
1	000011011100	010101001011
1	110000101100	101100011000
0	000000000000	010101000001
1	001111001011	101010100100
1	010011110100	001001101101
0	000000000000	000101100010
1	001110100101	000101110101
2	111011111101	001111000100
2	111010101010	110100000101
0	000000000000	011000000001
1	001100000110	110100111001
0	000000000000	000101011100
1	001010011110	101110111111
0	000000000000	101001101010
0	000000000000	101100100100
2	111111011110	010000100101
2	111111111101	111000001001
2	111111111011	000000110100
1	001010000000	000110111101
0	000000000000	100101110001
1	101000111010	101111100111
1	101011010000	000110011100
2	110111101111	101110111001
2	111111111111	101110000001
0	000000000000	001000110000
2	011111111101	000100110100
2	111111011111	100100101000
2	101011111111	101110110000
1	000010100100	001001110011
1	000100100001	011001011100
2	101110011111	101010110110
0	000000000000	010010001100
0	000000000000	101001110010
2	111111111011	111000100101
2	111110101011	000001010010
0	000000000000	101001011011
0	000000000000	001110011111
1	010011100010	010001011110
1	101000010100	010101000110
2	111110111011	110110110111
0	000000000000	010111101110
2	101101111110	000111001010
0	000000000000	001110000100
1	000000000011	000010101100
0	000000000000	011110110011
1	010011111101	011000111010
0	000000000000	100011111000
0	000000000000	111000111001
0	000000000000	011110100100
2	110111011110	111000110011
2	111111101111	111001100011
0	000000000000	101111110001
1	001001110010	000110111111
1	100001111110	000111001001
0	000000000000	011001001010
2	110110101011	011010011100
1	000001010000	011100110101
0	000000000000	001010101001
2	111111111111	000100110001
1	000101100101	111000101100
2	111101101110	100111010001
0	000000000000	111000111100
1	000001100010	111100010100
1	001101001011	001010111101
0	000000000000	001101101100
1	011000000000	111010000011
2	111111111101	110101101100
2	111111111111	111000000001
1	111110001000	000000010100
1	110100010100	011001011001
0	000000000000	010111010110
0	000000000000	011111000111
2	101111100111	101010010000
1	000010011000	011101011010
0	000000000000	110110000101
1	000110001010	011100111101
2	110111010111	010001110110
2	111111111000	100010111110
1	010001010101	010110110001
0	000000000000	001001101011
2	111111101110	001110101010
2	011110111010	001101111111
0	000000000000	100111011110
1	001000110000	010011011100
1	111000100001	111101110000
2	111011001111	000010010101
1	010001101110	010100010000
0	000000000000	011010101011
0	000000000000	011111000010
1	000001000010	101111111101
1	001001111011	111010111100
2	011111111111	101000110001
0	000000000000	000111010110
1	011111110000	011001110111
1	001101010000	000001110010
0	000000000000	001101011101
0	000000000000	111111001011
2	101111011001	101010001100
0	000000000000	110000001100
2	010111001110	011010010110
1	101100101100	101001100111
0	000000000000	101010000110
0	000000000000	101011011111
2	110001110111	101011011011
0	000000000000	000110001110
0	000000000000	100000100100
1	101111010010	000101110101
1	000011110010	011000110101
2	011110101101	010101111101
0	000000000000	101000101001
1	101110011010	010001010011
2	111101101111	101011110001
2	001101111110	011110101101
2	111011110111	010101111110
2	101110111111	011110010000
2	011111111111	111101011111
0	000000000000	000011011111
0	000000000000	111100111011
2	110111001110	100110110101
0	000000000000	010011100101
0	000000000000	101111010111
0	000000000000	101011011100
1	001001101101	111101100011
0	000000000000	110101010010
0	000000000000	010101110001
1	000010010010	000010101100
0	000000000000	000011111111
0	000000000000	111100011100
2	111111111111	011100101011
2	111100011011	110101011001
0	000000000000	010011000111
2	111111101111	011110110010
1	111000001010	000111100110
2	111101011111	101110100001
2	111111001110	101111000010
2	111101101101	111110111010
2	111111111110	010100000101
2	101111101111	000001110000
1	001001011001	010000100110
1	011110101001	010011110001
0	000000000000	111010111100
0	000000000000	011110100000
2	101110111111	100110100000
0	000000000000	100010110000
0	000000000000	011100001011
0	000000000000	110111110001
1	011111110000	010001001110
0	000000000000	101000110010
1	000000000010	000100011110
1	010100001011	111010110010
1	101000011011	011100100010
0	000000000000	100011001011
1	000010001011	000011011110
2	101110100111	111001010011
0	000000000000	010011101011
2	111111111011	101000101111
2	101100111111	001010010010
0	000000000000	000001100111
1	010001011000	101111000111
2	101110111111	101110110111
1	100000001010	001110101101
1	001110101011	111011000000
0	000000000000	111100011011
1	100001000000	011000010010
2	001111111011	101010000111
2	101111111111	100011001011
0	000000000000	101011010001
1	101011111101	000100101110
0	000000000000	011011011101
0	000000000000	111111011001
0	000000000000	110010011100
0	000000000000	100011100100
0	000000000000	001000001110
0	000000000000	011000110110
1	110001010100	111111001011
0	000000000000	111010011101
1	000001011010	001010011110
1	000010011010	101110111010
1	011000101011	101001000011
0	000000000000	111111011000
0	000000000000	011000010111
2	111111001110	111011010010
0	000000000000	111000010101
0	000000000000	010000001011
1	100000010000	101111110101
2	110011011111	101001011100
1	011111101010	111110000110
2	101111111101	101100100101
0	000000000000	000001011010
1	101010111101	110001011110
0	000000000000	110110110101
1	011001010010	010001111111
1	011001111010	010100001101
1	001100110111	010101000110
2	100111101101	000000110011
1	010111100101	001010010110
0	000000000000	100001001011
0	000000000000	011011111010
0	000000000000	110110001101
0	000000000000	001101101111
0	000000000000	110010100011
1	101011010011	100110110111
2	101011111100	010110100010
1	010101000011	101001110111
2	010101111111	001111011111
1	100101011101	011010101001
1	000100000110	111010000000
0	000000000000	000001010111
0	000000000000	100100000001
1	000010001001	111101110000
2	111011101111	000110010101
2	111111111110	000100010111
2	111101111111	001110111011
0	000000000000	101011100001
2	111111101111	010011110000
0	000000000000	001001100011
0	000000000000	010110011010
0	000000000000	001011011001
2	110110111011	101100110010
1	100001011100	001111110111
2	111111111101	110110010111
2	111010101011	111110111000
0	000000000000	101001111000
0	000000000000	100000010011
1	011101010110	000110100011
0	000000000000	011001000010
0	000000000000	111011111110
0	000000000000	101010011001
1	000111011011	011010111101
0	000000000000	101001011011
0	000000000000	110110101111
0	000000000000	010100110101
1	110001000000	000000100010
0	000000000000	011010111110
0	000000000000	011011001010
0	000000000000	100000111110
1	001011000010	010111011000
2	111011111101	100111101101
2	111111111111	111110101101
2	111111111111	010001011000
0	000000000000	101100100100
1	010100101111	001011111010
2	110111101110	001011011101
1	000000111110	011101011111
0	000000000000	000100111100
1	001000010111	010111100100
2	110011101110	011011011001
0	000000000000	101110010001
2	010111011111	010111010000
0	000000000000	101001101001
2	011110110111	000110000000
0	000000000000	010100000101
0	000000000000	111010011111
1	100001010001	101000111000
1	000011011001	010100000101
0	000000000000	100011111111
2	110111101111	111000011100
2	011011011101	001110111011
2	111111111111	110100011001
0	000000000000	111111111111
2	111010111101	100001111100
2	111110111111	111000001110
2	111011001111	101100110111
2	111110111011	011100010101
0	000000000000	110111110101
1	010100100111	001011010111
2	111111111111	011011000111
0	000000000000	000100111101
0	000000000000	101000010001
2	111111111101	101111010100
2	111111111111	100001111101
2	011101101111	010100100010
2	110111111111	011101101100
0	000000000000	000010001011
1	100111110010	001100010101
2	111101110010	110110101101
0	000000000000	100111000000
0	000000000000	001101011100
1	000011000000	001010101011
0	000000000000	110010001110
2	001110101100	111001010101
0	000000000000	011111111010
1	001010001011	001101001101
0	000000000000	011100010110
0	000000000000	010111101010
0	000000000000	100100010110
2	111011011111	010111110011
2	111101111100	111010010110
1	000010101010	011001001111
2	111111111011	010001011101
0	000000000000	001100110000
2	011111111101	000001001100
1	100000110000	101001111010
2	111111110111	111111000001
1	101101110000	100000001101
1	010001001010	100111000001
1	000000111111	010001110000
0	000000000000	111110111111
0	000000000000	000110101110
1	010010110110	011010110001
1	000011000001	010110100110
1	010100000000	001001000110
1	100101001010	010110111100
2	111011110001	110010111000
0	000000000000	001110001111
0	000000000000	100001101100
0	000000000000	101111101100
2	111111101111	110001111110
0	000000000000	001010000100
2	000100101111	101011110010
2	111111111010	001101011111
1	000000101001	000111101011
1	110011001110	101011100000
0	000000000000	101110101000
0	000000000000	011010100100
1	100000110010	000111000111
2	111111001111	110001111000
1	000010010010	001110100010
1	100010101011	011100111010
1	101101000000	001101001011
2	011111111011	001010100110
0	000000000000	111000111010
2	101111110111	000111110000
2	111110110101	110110001001
2	111111011011	010000011101
2	111101111111	110011100101
1	010100000001	000101101011
0	000000000000	011010110010
0	000000000000	100100010100
2	010111111010	001110000101
1	010010001101	010011001111
1	011100101110	100111100010
0	000000000000	011101000100
2	111000111101	101110100000
2	011111111010	010101111111
0	000000000000	011001011101
2	111111110111	001101010001
0	000000000000	010110011110
2	000111111011	011001011100
1	100010001001	101001110011
1	111000001000	010010101101
2	111001111111	010111010111
1	101010000000	111011000000
2	111111111111	101011100011
1	101000010000	110101100010
0	000000000000	101110110111
0	000000000000	010111110100
2	011111011110	010100001011
2	101110111111	000100011101
2	011110111111	010101010110
0	000000000000	001001101101
0	000000000000	110110000000
0	000000000000	100001001000
2	111110110111	110111100101
0	000000000000	110000010110
1	001100000100	001000101110
0	000000000000	101111100010
1	010000010111	000011111100
2	100110111110	111000101110
0	000000000000	000001100011
2	111110111000	100010110010
1	010101000000	101110011101
2	011111111111	000110000110
0	000000000000	111001111100
2	001111110110	011101001100
2	101101111111	100111101111
0	000000000000	100101110110
1	100000111101	100010100011
2	011111111111	000101101110
0	000000000000	100101111001
2	011111010110	011000010111
0	000000000000	011110011101
0	000000000000	110011011011
0	000000000000	001100000001
1	101001001010	000111101111
2	001111110111	011001110000
0	000000000000	100110101010
1	111111110100	010110000101
2	111111111001	010110000111
2	101101111111	100010110011
1	011110001010	010110001100
0	000000000000	111110110001
0	000000000000	011000011100
2	111111111110	010100000110
0	000000000000	010000101010
2	111101110110	101011000011
2	101111111110	001111000000
2	111101110111	100100111110
2	101110111011	011000001011
2	111101111110	001110101011
2	101111110111	100001010100
1	111110111100	101011100010
0	000000000000	011010000110
1	000110001011	001011110000
2	110111111111	011110011011
0	000000000000	011100101110
0	000000000000	100001000100
0	000000000000	001010100001
1	001110101100	100001110000
0	000000000000	101110011000
2	111010011011	111110101000
2	111111111111	111100111011
2	110111111111	110111110110
2	001111101111	010111010100
0	000000000000	010010110100
1	010000000000	100001010010
2	110111111011	011001100100
1	000001110111	001001011010
2	111111111100	000000011110
0	000000000000	001101010100
1	100000011101	101110111010
2	111110111011	011011001000
1	100000011010	011000011011
1	100000101010	100110100111
2	111111111000	111110001100
2	110010101111	011111110110
0	000000000000	101111011010
2	001110111111	101011100100
2	111110011111	001011000011
0	000000000000	000110001101
2	111111110111	011110001110
0	000000000000	111101111111
0	000000000000	110110011011
2	111101110110	001110101111
2	101111111111	110101110100
2	110110111111	110000100010
1	100000101010	101110010101
0	000000000000	010100001000
1	000010001001	100010100110
1	000101001101	100110001000
1	010100100101	011001110001
1	111000000011	010000010010
1	111100001010	100011101110
2	101011111101	101011101100
0	000000000000	001010000100
0	000000000000	011100001111
1	011101000111	011100001011
2	111111111111	110111100000
1	100010001111	110111011001
1	111011001101	000000101101
1	000000001011	100000110000
2	111111111100	010110011011
2	001111111101	011110110110
2	111111111101	000101010100
1	111010010001	110000011000
0	000000000000	101010010001
0	000000000000	100001101100
1	001011100010	011010010101
2	111111011111	001011001000
1	011101011110	100101111000
0	000000000000	011011111000
2	111111111100	110010111001
1	010000000111	010001101010
2	001011110110	101111010100
1	110100000101	110011110111
0	000000000000	001011110101
1	011100000110	011111001001
0	000000000000	110111010010
0	000000000000	111010100000
1	000001000001	110100001001
0	000000000000	100111000000
0	000000000000	101101011010
2	111100011111	110010100001
1	001100110010	011011111111
2	100101101111	001111000101
1	000011001011	100111001110
1	110100000011	100000000001
0	000000000000	001111000011
1	100001001110	001010010111
2	100111100111	001011101111
1	011100000110	010100101000
2	011111101111	011001110000
2	111111011111	100000101101
2	111010111101	000111100100
2	101111101111	001001111011
0	000000000000	000011000010
2	101010111111	010011001000
2	011111100011	110001111011
2	111001010111	100111011101
2	110111011101	110111110000
2	110111111011	001101010111
0	000000000000	011101111111
2	111110111100	000111011110
2	111111011111	101000101011
2	010000010110	010010111101
0	000000000000	111010100101
1	001010100001	110001110011
0	000000000000	011110001101
0	000000000000	111111011111
0	000000000000	101010111000
0	000000000000	011011010010
2	111111101111	100101111011
2	111101111001	011010011111
